domain,url,path,http_status,redirect_target,canonical,title,meta_description,h1,robots_meta,content_type,word_count_aprox,page_type,primary_topic,primary_intent,indexable,in_sitemap,internal_links_in_aprox,internal_links_out_aprox,last_modified_if_available,notes
"videoscorporativos.com.br","https://videoscorporativos.com.br/video-para-empresas","/video-para-empresas","200","","https://videoscorporativos.com.br/video-para-empresas","Vídeo para Empresas · Produção Audiovisual Corporativa em SP","Produção de vídeo para empresas em São Paulo: institucional, comercial, processos, campanhas e conteúdo para redes. Orçamento pelo WhatsApp.","Vídeo para empresas em São Paulo","","text/html; charset=utf-8","404","service","","servico-video","yes","yes","","22","","schema:Service,FAQPage,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cobertura-de-eventos-corporativos","/cobertura-de-eventos-corporativos","200","","https://videoscorporativos.com.br/cobertura-de-eventos-corporativos","Cobertura de Eventos Corporativos em Vídeo · São Paulo","Cobertura de eventos corporativos em vídeo: aftermovie, gravação de palestras, depoimentos, bastidores e cortes para redes. São Paulo e todo o Brasil.","Cobertura de eventos corporativos em vídeo","","text/html; charset=utf-8","376","service","","servico","yes","yes","","22","","schema:Service,FAQPage,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/reels-corporativos","/reels-corporativos","200","","https://videoscorporativos.com.br/reels-corporativos","Reels Corporativos · Vídeos Verticais para Empresas em SP","Produção de reels corporativos e vídeos verticais para LinkedIn, Instagram, Shorts e TikTok. Vários cortes na mesma diária. Orçamento pelo WhatsApp.","Reels corporativos para empresas","","text/html; charset=utf-8","372","other","","geral","yes","yes","","22","","schema:Service,FAQPage,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/video-para-clinicas","/video-para-clinicas","200","","https://videoscorporativos.com.br/video-para-clinicas","Vídeo para Clínicas e Hospitais · Produção em São Paulo","Produção de vídeo para clínicas, hospitais e consultórios em São Paulo: estrutura, equipe, atendimento e explicação de procedimentos. Orçamento no WhatsApp.","Vídeo para clínicas e hospitais","","text/html; charset=utf-8","379","service","","servico","yes","yes","","22","","schema:Service,FAQPage,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/video-para-industrias","/video-para-industrias","200","","https://videoscorporativos.com.br/video-para-industrias","Vídeo para Indústrias e Logística · Produção em São Paulo","Produção de vídeo para indústrias e empresas de logística: planta, operação, frota, centros de distribuição e processos. São Paulo e todo o Brasil.","Vídeo para indústrias e empresas de logística","","text/html; charset=utf-8","374","service","","servico-video","yes","yes","","22","","schema:Service,FAQPage,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/procooler-na-febrava-cobertura-de-feiras-e-eventos-corporativos","/cases/procooler-na-febrava-cobertura-de-feiras-e-eventos-corporativos","200","","https://videoscorporativos.com.br/cases/procooler-na-febrava-cobertura-de-feiras-e-eventos-corporativos","Procooler na FEBRAVA — Cobertura de Feiras e Eventos Corporativos · Case Feiras","Procooler na FEBRAVA — Cobertura de Feiras e Eventos Corporativos — case de vídeo feiras corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Procooler na FEBRAVA — Cobertura de Feiras e Eventos Corporativos","","text/html; charset=utf-8","214","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/sq-quimica-na-fce-pharma-cobertura-em-video-para-feiras-de-negocios","/cases/sq-quimica-na-fce-pharma-cobertura-em-video-para-feiras-de-negocios","200","","https://videoscorporativos.com.br/cases/sq-quimica-na-fce-pharma-cobertura-em-video-para-feiras-de-negocios","SQ Química na FCE Pharma — Cobertura em Vídeo para Feiras de Negócios · Case Feiras","SQ Química na FCE Pharma — Cobertura em Vídeo para Feiras de Negócios — case de vídeo feiras corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","SQ Química na FCE Pharma — Cobertura em Vídeo para Feiras de Negócios","","text/html; charset=utf-8","222","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/tecnisa-almoco-com-fornecedores","/cases/tecnisa-almoco-com-fornecedores","200","","https://videoscorporativos.com.br/cases/tecnisa-almoco-com-fornecedores","Tecnisa — Almoço com Fornecedores · Case Eventos","Tecnisa — Almoço com Fornecedores — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Tecnisa — Almoço com Fornecedores","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/curso-de-prestacao-de-contas-eleitorais-2026-turma-sao-paulo","/cases/curso-de-prestacao-de-contas-eleitorais-2026-turma-sao-paulo","200","","https://videoscorporativos.com.br/cases/curso-de-prestacao-de-contas-eleitorais-2026-turma-sao-paulo","Curso de Prestação de Contas Eleitorais 2026 — Turma São Paulo · Case Eventos","Curso de Prestação de Contas Eleitorais 2026 — Turma São Paulo — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Curso de Prestação de Contas Eleitorais 2026 — Turma São Paulo","","text/html; charset=utf-8","211","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/nini-bambini-moda-infantil-com-encanto-e-estilo","/cases/nini-bambini-moda-infantil-com-encanto-e-estilo","200","","https://videoscorporativos.com.br/cases/nini-bambini-moda-infantil-com-encanto-e-estilo","Nini Bambini — Moda Infantil com Encanto e Estilo · Case Reels","Nini Bambini — Moda Infantil com Encanto e Estilo — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Nini Bambini — Moda Infantil com Encanto e Estilo","","text/html; charset=utf-8","206","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/unipac-50-anos","/cases/unipac-50-anos","200","","https://videoscorporativos.com.br/cases/unipac-50-anos","Unipac 50 Anos · Case Eventos","Unipac 50 Anos — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Unipac 50 Anos","","text/html; charset=utf-8","197","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/women-in-tech-brasil","/cases/women-in-tech-brasil","200","","https://videoscorporativos.com.br/cases/women-in-tech-brasil","Women in Tech Brasil · Case Reels","Women in Tech Brasil — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Women in Tech Brasil","","text/html; charset=utf-8","200","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/fincon-1-encontro-da-comunicacao-financeira","/cases/fincon-1-encontro-da-comunicacao-financeira","200","","https://videoscorporativos.com.br/cases/fincon-1-encontro-da-comunicacao-financeira","FINCON — 1º Encontro da Comunicação Financeira · Case Reels","FINCON — 1º Encontro da Comunicação Financeira — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","FINCON — 1º Encontro da Comunicação Financeira","","text/html; charset=utf-8","204","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/genesis-ia-na-feira-hospitalar","/cases/genesis-ia-na-feira-hospitalar","200","","https://videoscorporativos.com.br/cases/genesis-ia-na-feira-hospitalar","Genesis IA na Feira Hospitalar · Case Reels","Genesis IA na Feira Hospitalar — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Genesis IA na Feira Hospitalar","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/11-forum-abradilan-2026","/cases/11-forum-abradilan-2026","200","","https://videoscorporativos.com.br/cases/11-forum-abradilan-2026","11º Fórum ABRADILAN 2026 · Case Eventos","11º Fórum ABRADILAN 2026 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","11º Fórum ABRADILAN 2026","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/11-forum-abradilan-2026-video-corporativo-do-evento","/cases/11-forum-abradilan-2026-video-corporativo-do-evento","200","","https://videoscorporativos.com.br/cases/11-forum-abradilan-2026-video-corporativo-do-evento","11º Fórum ABRADILAN 2026 — Vídeo Corporativo do Evento · Case Eventos","11º Fórum ABRADILAN 2026 — Vídeo Corporativo do Evento — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","11º Fórum ABRADILAN 2026 — Vídeo Corporativo do Evento","","text/html; charset=utf-8","211","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/nitriflex-industria-quimica-de-polimeros-e-borrachas-nitrilicas","/cases/nitriflex-industria-quimica-de-polimeros-e-borrachas-nitrilicas","200","","https://videoscorporativos.com.br/cases/nitriflex-industria-quimica-de-polimeros-e-borrachas-nitrilicas","Nitriflex — Indústria Química de Polímeros e Borrachas Nitrílicas · Case Institucional","Nitriflex — Indústria Química de Polímeros e Borrachas Nitrílicas — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Nitriflex — Indústria Química de Polímeros e Borrachas Nitrílicas","","text/html; charset=utf-8","208","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/flexfunds-fundos-de-investimento-e-solucoes-financeiras","/cases/flexfunds-fundos-de-investimento-e-solucoes-financeiras","200","","https://videoscorporativos.com.br/cases/flexfunds-fundos-de-investimento-e-solucoes-financeiras","FlexFunds — Fundos de Investimento e Soluções Financeiras · Case Institucional","FlexFunds — Fundos de Investimento e Soluções Financeiras — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","FlexFunds — Fundos de Investimento e Soluções Financeiras","","text/html; charset=utf-8","206","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/fiorde-logistica-solucoes-logisticas-integradas-para-empresas","/cases/fiorde-logistica-solucoes-logisticas-integradas-para-empresas","200","","https://videoscorporativos.com.br/cases/fiorde-logistica-solucoes-logisticas-integradas-para-empresas","Fiorde Logística — Soluções Logísticas Integradas para Empresas · Case Institucional","Fiorde Logística — Soluções Logísticas Integradas para Empresas — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Fiorde Logística — Soluções Logísticas Integradas para Empresas","","text/html; charset=utf-8","208","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ativa-log-video-institucional","/cases/ativa-log-video-institucional","200","","https://videoscorporativos.com.br/cases/ativa-log-video-institucional","ATIVA Log — Vídeo Institucional · Case Institucional","ATIVA Log — Vídeo Institucional — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","ATIVA Log — Vídeo Institucional","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/video-manifesto-empreendimento-estrutura-e-proposito","/cases/video-manifesto-empreendimento-estrutura-e-proposito","200","","https://videoscorporativos.com.br/cases/video-manifesto-empreendimento-estrutura-e-proposito","Vídeo Manifesto — Empreendimento, Estrutura e Propósito · Case Institucional","Vídeo Manifesto — Empreendimento, Estrutura e Propósito — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Vídeo Manifesto — Empreendimento, Estrutura e Propósito","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ibis-jau-evento-e-experiencia-audiovisual","/cases/ibis-jau-evento-e-experiencia-audiovisual","200","","https://videoscorporativos.com.br/cases/ibis-jau-evento-e-experiencia-audiovisual","ibis Jaú — Evento e Experiência Audiovisual · Case Eventos","ibis Jaú — Evento e Experiência Audiovisual — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","ibis Jaú — Evento e Experiência Audiovisual","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/curso-de-prestacao-de-contas-eleitorais-2026-professora-rita","/cases/curso-de-prestacao-de-contas-eleitorais-2026-professora-rita","200","","https://videoscorporativos.com.br/cases/curso-de-prestacao-de-contas-eleitorais-2026-professora-rita","Curso de Prestação de Contas Eleitorais 2026 — Professora Rita · Case Eventos","Curso de Prestação de Contas Eleitorais 2026 — Professora Rita — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Curso de Prestação de Contas Eleitorais 2026 — Professora Rita","","text/html; charset=utf-8","214","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/viii-congresso-brasileiro-de-direito-da-empresa-ibde-rio-2026","/cases/viii-congresso-brasileiro-de-direito-da-empresa-ibde-rio-2026","200","","https://videoscorporativos.com.br/cases/viii-congresso-brasileiro-de-direito-da-empresa-ibde-rio-2026","VIII Congresso Brasileiro de Direito da Empresa — IBDE Rio 2026 · Case Eventos","VIII Congresso Brasileiro de Direito da Empresa — IBDE Rio 2026 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","VIII Congresso Brasileiro de Direito da Empresa — IBDE Rio 2026","","text/html; charset=utf-8","217","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/onemba-producao-audiovisual","/cases/onemba-producao-audiovisual","200","","https://videoscorporativos.com.br/cases/onemba-producao-audiovisual","OneMBA — Produção Audiovisual · Case Eventos","OneMBA — Produção Audiovisual — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","OneMBA — Produção Audiovisual","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/22-forum-de-compras-e-sourcing","/cases/22-forum-de-compras-e-sourcing","200","","https://videoscorporativos.com.br/cases/22-forum-de-compras-e-sourcing","22º Fórum de Compras &amp; Sourcing · Case Eventos","22º Fórum de Compras &amp; Sourcing — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","22º Fórum de Compras &amp; Sourcing","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/faz-farma-faz-negocio-9-edicao","/cases/faz-farma-faz-negocio-9-edicao","200","","https://videoscorporativos.com.br/cases/faz-farma-faz-negocio-9-edicao","Faz Farma Faz Negócio — 9ª Edição · Case Feiras","Faz Farma Faz Negócio — 9ª Edição — case de vídeo feiras corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Faz Farma Faz Negócio — 9ª Edição","","text/html; charset=utf-8","210","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/depoimento-de-cliente-hausy-robotton","/cases/depoimento-de-cliente-hausy-robotton","200","","https://videoscorporativos.com.br/cases/depoimento-de-cliente-hausy-robotton","Depoimento de Cliente — Hausy Robotton · Case Institucional","Depoimento de Cliente — Hausy Robotton — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Depoimento de Cliente — Hausy Robotton","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/bmx-logistica-video-institucional","/cases/bmx-logistica-video-institucional","200","","https://videoscorporativos.com.br/cases/bmx-logistica-video-institucional","BMX Logística — Vídeo Institucional · Case Institucional","BMX Logística — Vídeo Institucional — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","BMX Logística — Vídeo Institucional","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/9-forum-abradilan","/cases/9-forum-abradilan","200","","https://videoscorporativos.com.br/cases/9-forum-abradilan","9º Fórum ABRADILAN · Case Eventos","9º Fórum ABRADILAN — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","9º Fórum ABRADILAN","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/professora-rita-curso-de-prestacao-de-contas-eleitorais-2024","/cases/professora-rita-curso-de-prestacao-de-contas-eleitorais-2024","200","","https://videoscorporativos.com.br/cases/professora-rita-curso-de-prestacao-de-contas-eleitorais-2024","Professora Rita — Curso de Prestação de Contas Eleitorais 2024 · Case Eventos","Professora Rita — Curso de Prestação de Contas Eleitorais 2024 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Professora Rita — Curso de Prestação de Contas Eleitorais 2024","","text/html; charset=utf-8","214","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/unitec-video-institucional","/cases/unitec-video-institucional","200","","https://videoscorporativos.com.br/cases/unitec-video-institucional","UNITEC — Vídeo Institucional · Case Institucional","UNITEC — Vídeo Institucional — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","UNITEC — Vídeo Institucional","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ativa-log-estrutura-operacao-e-eficiencia-logistica","/cases/ativa-log-estrutura-operacao-e-eficiencia-logistica","200","","https://videoscorporativos.com.br/cases/ativa-log-estrutura-operacao-e-eficiencia-logistica","ATIVA Log — Estrutura, Operação e Eficiência Logística · Case Institucional","ATIVA Log — Estrutura, Operação e Eficiência Logística — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","ATIVA Log — Estrutura, Operação e Eficiência Logística","","text/html; charset=utf-8","208","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ibde-mendoza-iii-congresso-internacional","/cases/ibde-mendoza-iii-congresso-internacional","200","","https://videoscorporativos.com.br/cases/ibde-mendoza-iii-congresso-internacional","IBDE Mendoza — III Congresso Internacional · Case Eventos","IBDE Mendoza — III Congresso Internacional — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","IBDE Mendoza — III Congresso Internacional","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/abradilan-25-anos","/cases/abradilan-25-anos","200","","https://videoscorporativos.com.br/cases/abradilan-25-anos","ABRADILAN 25 Anos · Case Eventos","ABRADILAN 25 Anos — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","ABRADILAN 25 Anos","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/encontro-farmarcas-2023","/cases/encontro-farmarcas-2023","200","","https://videoscorporativos.com.br/cases/encontro-farmarcas-2023","Encontro Farmarcas 2023 · Case Eventos","Encontro Farmarcas 2023 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Encontro Farmarcas 2023","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/15-convencao-abradilan-punta-cana","/cases/15-convencao-abradilan-punta-cana","200","","https://videoscorporativos.com.br/cases/15-convencao-abradilan-punta-cana","15ª Convenção ABRADILAN — Punta Cana · Case Eventos","15ª Convenção ABRADILAN — Punta Cana — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","15ª Convenção ABRADILAN — Punta Cana","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/convencao-de-vendas-tecnisa-2023","/cases/convencao-de-vendas-tecnisa-2023","200","","https://videoscorporativos.com.br/cases/convencao-de-vendas-tecnisa-2023","Convenção de Vendas Tecnisa 2023 · Case Eventos","Convenção de Vendas Tecnisa 2023 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Convenção de Vendas Tecnisa 2023","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/copapharma-coquetel-de-lancamento","/cases/copapharma-coquetel-de-lancamento","200","","https://videoscorporativos.com.br/cases/copapharma-coquetel-de-lancamento","Copapharma — Coquetel de Lançamento · Case Eventos","Copapharma — Coquetel de Lançamento — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Copapharma — Coquetel de Lançamento","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/faz-negocios-3","/cases/faz-negocios-3","200","","https://videoscorporativos.com.br/cases/faz-negocios-3","Faz Negócios 3 · Case Feiras","Faz Negócios 3 — case de vídeo feiras corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Faz Negócios 3","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/festa-de-confraternizacao-tecnisa-2022","/cases/festa-de-confraternizacao-tecnisa-2022","200","","https://videoscorporativos.com.br/cases/festa-de-confraternizacao-tecnisa-2022","Festa de Confraternização Tecnisa 2022 · Case Eventos","Festa de Confraternização Tecnisa 2022 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Festa de Confraternização Tecnisa 2022","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/iii-congresso-brasileiro-de-direito-da-empresa","/cases/iii-congresso-brasileiro-de-direito-da-empresa","200","","https://videoscorporativos.com.br/cases/iii-congresso-brasileiro-de-direito-da-empresa","III Congresso Brasileiro de Direito da Empresa · Case Eventos","III Congresso Brasileiro de Direito da Empresa — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","III Congresso Brasileiro de Direito da Empresa","","text/html; charset=utf-8","208","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/sq-quimica-34-premio-sitivesp-de-fornecedor-do-ano","/cases/sq-quimica-34-premio-sitivesp-de-fornecedor-do-ano","200","","https://videoscorporativos.com.br/cases/sq-quimica-34-premio-sitivesp-de-fornecedor-do-ano","SQ Química — 34º Prêmio SITIVESP de Fornecedor do Ano · Case Eventos","SQ Química — 34º Prêmio SITIVESP de Fornecedor do Ano — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","SQ Química — 34º Prêmio SITIVESP de Fornecedor do Ano","","text/html; charset=utf-8","214","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/onemba-class-2023-sao-paulo","/cases/onemba-class-2023-sao-paulo","200","","https://videoscorporativos.com.br/cases/onemba-class-2023-sao-paulo","OneMBA Class 2023 — São Paulo · Case Eventos","OneMBA Class 2023 — São Paulo — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","OneMBA Class 2023 — São Paulo","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/galena-celebra","/cases/galena-celebra","200","","https://videoscorporativos.com.br/cases/galena-celebra","Galena Celebra · Case Eventos","Galena Celebra — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Galena Celebra","","text/html; charset=utf-8","193","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/sipat-2022-foseco","/cases/sipat-2022-foseco","200","","https://videoscorporativos.com.br/cases/sipat-2022-foseco","SIPAT 2022 — Foseco · Case Eventos","SIPAT 2022 — Foseco — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","SIPAT 2022 — Foseco","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
